Brand,Price,Launch Year,OS,CPU,CPU Architecture,RAM,Display Type,Screen Size,Screen to Body Ratio,Touch Screen,Height,Width,Thickness,Weight,Material,Camera Setup,Camera Autofocus,Camera Flash,Image Resolution,Capacity,Battery Type,Removable Battery,Quick Charging,USB Type-C,Internal Memory,Expandable Memory,SIM Slot(s),Network Support,VoLTE,Wi-Fi,Bluetooth,GPS,NFC,FM Radio,Loudspeaker,Fingerprint Sensor,Waterproof,Wireless Charging,Heart Rate Monitor,Volume
Other,14690.0,2021,Android,Octa core,64 bit,3 GB,IPS LCD,6.6,83.87,Yes,165.2,75.9,9.4,206.0,Plastic,Single,Yes,Yes,48000000.0,5000.0,Li-Polymer,No,Yes,Yes,32 GB,Yes,Single,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,117863.592
Samsung,4994.0,2019,Android,Octa core,,1 GB,Other,5.0,68.39,Yes,141.6,71.0,9.1,142.0,Plastic,Single,No,No,5038848.0,2600.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,91487.76
Other,30890.0,2021,Other,Octa core,64 bit,8 GB,Other,6.57,89.66,Yes,160.0,73.7,7.8,175.0,Other,Single,Yes,Yes,50122500.0,4300.0,Li-Polymer,No,Yes,Yes,128 GB,No,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,91977.59999999999
Other,8890.0,2021,Android,Octa core,64 bit,4 GB,Other,6.52,,Yes,,,,,Other,Single,Yes,Yes,12780288.0,6000.0,Li-Polymer,No,Yes,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,
Other,13690.0,2021,Android,Octa core,,8 GB,IPS LCD,6.51,82.47,Yes,163.9,75.7,8.9,198.0,Other,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,No,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,110424.34700000002
Other,7120.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.1,80.24,Yes,155.6,73.0,8.6,149.0,Plastic,Single,Yes,Yes,12780288.0,3000.0,Li-ion,Yes,No,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,97685.68
Other,7499.0,2019,Android,Octa core,64 bit,3 GB,IPS LCD,6.1,79.99,Yes,154.4,73.8,8.4,166.0,Plastic,Single,Yes,Yes,12780288.0,4000.0,Li-ion,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,95715.648
Samsung,10990.0,2016,Android,Quad core,64 bit,2 GB,Other,5.2,70.55,Yes,145.8,72.3,8.1,158.0,Metal,Single,No,Yes,12780288.0,3100.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,85384.85399999999
Apple,43490.0,2015,iOS,Other,64 bit,2 GB,IPS LCD,4.7,65.47,Yes,138.3,67.1,7.1,143.0,Aluminium,Single,Yes,No,11943936.0,1715.0,Li-Polymer,No,No,No,128 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,65887.503
Other,13999.0,2017,Android,Octa core,64 bit,6 GB,IPS LCD,5.99,80.79,Yes,151.8,75.5,7.7,185.0,Aluminium,Single,Yes,Yes,12000000.0,3400.0,Li-ion,No,Yes,Yes,128 GB,No,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,88248.93000000001
Other,40400.0,2019,Android,Octa core,64 bit,6 GB,Other,6.6,85.31,Yes,162.0,77.2,9.3,215.0,Glass,Single,Yes,Yes,48000000.0,4065.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,116309.52
Other,13990.0,2019,Android,Octa core,64 bit,4 GB,Other,6.5,83.94,Yes,162.0,76.1,8.3,188.0,Plastic,Single,Yes,Yes,48000000.0,4020.0,Li-Polymer,No,Yes,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,102324.06
Other,11990.0,2016,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,71.68,Yes,143.6,66.8,7.9,137.0,Metal,Single,Yes,No,12780288.0,2300.0,Li-ion,No,Yes,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,75780.592
Other,14990.0,2020,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,83.4,Yes,162.0,75.5,8.9,192.0,Other,Single,Yes,Yes,12000000.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,108855.90000000001
Other,12999.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.52,82.88,Yes,163.8,75.6,8.4,190.0,Other,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,No,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,104019.55200000001
Other,14999.0,2021,Android,Octa core,64 bit,6 GB,IPS LCD,6.52,82.07,Yes,165.2,75.7,9.9,,Other,Single,Yes,Yes,19979520.0,6380.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,123805.836
Samsung,47300.0,2019,Android,Octa core,64 bit,6 GB,Other,5.8,98.47,Yes,142.2,69.9,7.9,150.0,Glass,Single,Yes,Yes,12000000.0,3100.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,78524.262
Other,3000.0,2018,Other,Other,,512 MB,Other,2.45,28.26,No,133.4,49.3,14.9,117.0,Other,Single,No,Yes,1920000.0,1500.0,Li-ion,Yes,No,No,4 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,97991.638
Other,7999.0,2021,Android,Octa core,,1 GB,IPS LCD,6.5,77.07,Yes,169.9,77.9,8.8,191.0,Other,Single,No,Yes,5038848.0,3000.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,116469.84800000001
Google,33950.0,2019,Android,Octa core,64 bit,4 GB,Other,5.6,75.37,Yes,151.3,70.1,8.2,147.0,Other,Single,Yes,Yes,12192768.0,3000.0,Li-ion,No,Yes,Yes,64 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,86970.26599999999
Other,31999.0,2018,Android,Octa core,64 bit,6 GB,Other,6.39,87.66,Yes,157.8,72.3,8.6,189.0,Glass,Single,Yes,Yes,36152320.0,4200.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,98116.884
Other,19890.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.67,84.34,Yes,165.65,76.88,9.26,206.0,Other,Single,Yes,Yes,48000000.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,117927.69272
Other,13990.0,2019,Android,Octa core,64 bit,8 GB,IPS LCD,6.53,84.23,Yes,162.15,76.47,8.89,193.0,Plastic,Single,Yes,Yes,15989824.0,5000.0,Li-ion,No,Yes,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,110232.53734500002
Other,13990.0,2019,Android,Octa core,64 bit,6 GB,IPS LCD,6.53,83.17,Yes,162.39,77.33,8.85,201.0,Plastic,Single,Yes,Yes,15989824.0,5000.0,Li-Polymer,No,Yes,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,111134.92549499999
Other,2550.0,2017,Android,Quad core,32 bit,1 GB,Other,4.0,49.45,Yes,143.9,64.0,10.4,125.0,Other,Single,No,Yes,5038848.0,2300.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,95779.84000000001
Other,27012.0,2017,Android,Octa core,64 bit,4 GB,IPS LCD,5.3,69.19,Yes,151.5,73.7,7.9,160.0,Aluminium,Single,Yes,Yes,12780288.0,3090.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,88207.84500000002
Samsung,10876.0,2017,Android,Octa core,64 bit,3 GB,Other,5.5,73.13,Yes,151.7,75.0,8.0,167.0,Metal,Single,No,No,12780288.0,3300.0,Li-ion,No,No,No,64 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,91020.0
Other,9999.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.3,81.79,Yes,158.7,74.9,8.6,205.0,Other,Single,Yes,Yes,48000000.0,4150.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,102225.01799999998
Other,60990.0,2018,Android,Octa core,64 bit,8 GB,Other,6.4,86.29,Yes,156.7,74.2,9.6,186.0,Glass,Single,Yes,Yes,15989824.0,3730.0,Li-Polymer,No,Yes,Yes,256 GB,No,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,111620.544
Other,8399.0,2017,Android,Quad core,64 bit,4 GB,IPS LCD,5.5,70.95,Yes,154.5,75.9,8.5,180.0,Metal,Single,Yes,Yes,12780288.0,4000.0,Li-Polymer,No,Yes,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,99675.675
Other,5999.0,2018,Android,Octa core,64 bit,2 GB,IPS LCD,5.7,75.87,Yes,151.8,72.8,7.7,157.0,Metal,Single,Yes,Yes,12000000.0,3300.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,85093.008
Other,14999.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.39,83.34,Yes,159.8,75.1,8.2,180.0,Glass,Single,Yes,Yes,48000000.0,3500.0,Li-ion,No,No,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,98408.036
Samsung,15990.0,2019,Android,Octa core,64 bit,6 GB,Other,6.4,84.02,Yes,159.0,75.1,8.9,188.0,Plastic,Single,No,No,48000000.0,6000.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,106274.01
Samsung,19999.0,2018,Android,Quad core,64 bit,2 GB,Other,3.8,55.96,Yes,122.0,60.2,15.4,160.0,Other,Single,No,No,7990272.0,1950.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,113103.76000000001
Other,13999.0,2018,Android,Octa core,64 bit,6 GB,Other,5.5,81.0,Yes,140.9,72.9,7.5,,Glass,Single,Yes,Yes,12000000.0,3260.0,Li-ion,No,Yes,Yes,128 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,77037.07500000001
Samsung,19900.0,2017,Android,Octa core,64 bit,4 GB,IPS LCD,5.7,72.37,Yes,156.7,78.8,8.1,179.0,Other,Single,Yes,Yes,12780288.0,3300.0,Li-ion,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,100018.476
Apple,29990.0,,iOS,Other,32 bit,1 GB,IPS LCD,4.0,59.75,Yes,124.4,59.2,8.97,132.0,Other,Single,Yes,Yes,7990272.0,1510.0,Li-ion,No,No,No,16 GB,No,Single,4G,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,66059.38560000001
Other,11599.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.8,83.2,Yes,172.1,76.8,9.7,221.0,Plastic,Single,Yes,Yes,63000000.0,6000.0,Li-Polymer,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,128207.61599999998
Other,10999.0,2020,Android,Octa core,64 bit,3 GB,Other,6.3,81.44,Yes,159.0,74.0,9.0,185.0,Plastic,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,No,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,105894.0
Other,11499.0,2020,Android,Octa core,64 bit,6 GB,IPS LCD,6.53,83.06,Yes,163.3,77.0,9.1,198.0,Plastic,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,114424.31
Other,8999.0,2021,Android,Octa core,,2 GB,IPS LCD,6.52,81.9,Yes,165.1,75.9,9.2,200.0,Plastic,Single,Yes,Yes,12780288.0,5000.0,Li-ion,No,No,Yes,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,115286.02799999999
Other,7190.0,2021,Android,Quad core,,1 GB,IPS LCD,6.5,77.07,Yes,169.9,77.9,8.8,191.0,Other,Single,No,Yes,5038848.0,3000.0,Li-ion,Yes,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,116469.84800000001
Other,10690.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,81.57,Yes,165.2,75.7,9.1,200.0,Plastic,Single,Yes,Yes,48000000.0,5000.0,Li-Polymer,No,No,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,113801.324
Other,8961.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.2,81.84,Yes,157.0,75.3,8.0,172.0,Glass,Single,Yes,Yes,12000000.0,3000.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,94576.8
Samsung,8170.0,2019,Android,Octa core,64 bit,2 GB,Other,6.22,81.68,Yes,155.6,75.6,7.7,163.0,Plastic,Single,No,Yes,12780288.0,3400.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,90577.87199999999
Other,17990.0,2021,Android,Octa core,64 bit,8 GB,Other,6.6,89.34,Yes,160.6,73.3,8.4,179.0,Other,Single,Yes,Yes,63000000.0,4000.0,Li-Polymer,No,Yes,Yes,128 GB,No,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,98884.632
Other,9999.0,2021,Android,Octa core,,3 GB,IPS LCD,6.5,,Yes,,,,,Other,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,
Other,23090.0,2021,Android,Octa core,64 bit,6 GB,IPS LCD,6.5,82.96,Yes,162.0,77.0,9.4,201.0,Other,Single,Yes,Yes,48000000.0,5000.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,117255.6
Other,16900.0,2020,Android,Octa core,64 bit,6 GB,IPS LCD,6.67,85.16,Yes,165.3,76.3,10.08,225.0,Plastic,Single,Yes,Yes,63000000.0,6000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,127132.89120000001
Other,16999.0,2020,Android,Octa core,64 bit,8 GB,IPS LCD,6.5,83.36,Yes,162.3,75.4,9.4,191.0,Other,Single,Yes,Yes,48000000.0,4500.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,115031.74800000002
Other,9790.0,2020,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,81.72,Yes,164.9,75.7,9.2,200.0,Plastic,Single,Yes,Yes,15989824.0,5000.0,Li-ion,No,No,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,114842.95599999999
Other,13999.0,2019,Android,Octa core,64 bit,8 GB,Other,6.39,85.12,Yes,157.5,74.6,8.6,185.0,Glass,Single,Yes,Yes,48000000.0,4000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,101045.7
Other,11371.0,2018,Android,Octa core,64 bit,4 GB,IPS LCD,5.84,80.65,Yes,149.7,71.1,7.9,160.0,Glass,Single,Yes,Yes,12000000.0,3060.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,84084.99299999999
Other,18229.0,2018,Android,Octa core,64 bit,4 GB,IPS LCD,6.3,82.03,Yes,157.6,75.2,7.6,169.0,Plastic,Dual,Yes,Yes,15989824.0,3340.0,Li-Polymer,No,No,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,90071.552
Other,17999.0,2018,Android,Octa core,64 bit,6 GB,IPS LCD,5.99,76.62,Yes,159.0,76.0,8.4,180.0,Aluminium,Single,Yes,Yes,15989824.0,5000.0,Li-ion,No,Yes,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,101505.6
Other,5799.0,2018,Android,Quad core,64 bit,2 GB,IPS LCD,5.45,72.66,Yes,148.8,70.9,9.2,168.0,Other,Single,Yes,Yes,7990272.0,4000.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,97059.26400000001
Google,39000.0,2016,Android,Quad core,64 bit,4 GB,Other,5.5,71.04,Yes,154.7,75.7,8.5,168.0,Metal,Single,Yes,No,12192768.0,3450.0,Li-ion,No,Yes,Yes,32 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,99541.715
Apple,39999.0,2014,iOS,Other,64 bit,1 GB,IPS LCD,5.5,67.64,Yes,158.1,77.8,7.1,172.0,Other,Single,Yes,No,7990272.0,2915.0,Li-Polymer,No,No,No,16 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,87331.27799999999
Other,31990.0,2021,Android,Octa core,64 bit,6 GB,IPS LCD,6.8,86.67,Yes,169.7,75.9,9.6,212.0,Other,Single,Yes,Yes,63000000.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,123650.20799999998
Other,9999.0,2016,Android,Quad core,64 bit,3 GB,IPS LCD,5.5,72.98,Yes,150.0,76.0,8.6,164.0,Aluminium,Single,No,No,15989824.0,4050.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,98040.0
Other,24999.0,2019,Android,Octa core,64 bit,8 GB,Other,6.4,86.23,Yes,156.6,74.3,9.0,185.0,Glass,Single,Yes,Yes,48000000.0,3765.0,Li-ion,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,104718.42
Other,7699.0,2017,Android,Octa core,64 bit,3 GB,IPS LCD,5.2,68.04,Yes,147.9,73.9,8.9,165.0,Metal,Single,Yes,Yes,12780288.0,4000.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,97275.30900000001
Other,13290.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,81.57,Yes,165.2,75.7,9.1,200.0,Plastic,Single,Yes,Yes,48000000.0,5000.0,Li-ion,No,No,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,113801.324
Other,9200.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.2,80.34,Yes,157.6,75.4,8.9,186.0,Plastic,Single,Yes,Yes,12780288.0,4000.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,105759.05600000001
Other,13950.0,2018,Android,Octa core,64 bit,4 GB,IPS LCD,5.99,76.57,Yes,158.9,76.1,8.4,170.0,Other,Single,Yes,Yes,12780288.0,4000.0,Li-Polymer,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,101575.23599999999
Other,11999.0,2018,Android,Octa core,64 bit,6 GB,IPS LCD,6.3,84.91,Yes,154.8,75.0,7.8,150.0,Plastic,Single,Yes,Yes,12780288.0,3260.0,Li-ion,No,No,No,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,90558.0
Apple,113900.0,2018,iOS,Quad core,64 bit,4 GB,Other,6.5,84.89,Yes,157.5,77.4,7.7,208.0,Glass,Single,Yes,Yes,12000000.0,3174.0,Li-ion,No,Yes,No,256 GB,No,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,93866.85
Google,33999.0,2017,Android,Octa core,64 bit,4 GB,Other,5.0,67.71,Yes,145.7,69.7,7.8,143.0,Aluminium,Single,No,Yes,12000000.0,2700.0,Li-ion,No,Yes,Yes,64 GB,No,Single,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,79211.26199999999
Samsung,11980.0,2015,Android,Quad core,64 bit,2 GB,Other,5.0,70.82,Yes,139.3,69.7,6.7,123.0,Metal,Single,No,No,12780288.0,2300.0,Li-ion,No,No,No,16 GB,Yes,Dual,4G,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,65051.70700000001
Other,11499.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,82.07,Yes,164.4,75.6,9.3,198.0,Plastic,Single,Yes,Yes,48000000.0,5000.0,Li-ion,No,No,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,115586.352
Other,35999.0,2019,Android,Octa core,64 bit,6 GB,IPS LCD,6.4,83.63,Yes,159.1,75.4,8.4,190.0,Glass,Dual,Yes,Yes,48000000.0,5000.0,Li-Polymer,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,100767.57600000002
Samsung,11100.0,2019,Android,Octa core,64 bit,3 GB,Other,6.22,81.68,Yes,155.6,75.6,7.7,163.0,Plastic,Single,No,Yes,12780288.0,3400.0,Li-ion,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,90577.87199999999
Other,32999.0,2018,Android,Octa core,64 bit,6 GB,IPS LCD,6.2,83.64,Yes,153.0,75.6,7.8,155.0,Aluminium,Single,Yes,Yes,12000000.0,3300.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,90221.04
Other,6999.0,2016,Android,Octa core,64 bit,2 GB,IPS LCD,5.0,70.92,Yes,139.3,69.6,8.5,144.0,Metal,Single,No,No,12780288.0,4100.0,Li-Polymer,No,Yes,No,16 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,82409.88
Samsung,8490.0,2015,Android,Quad core,32 bit,1.5 GB,Other,5.0,67.02,Yes,142.3,72.1,8.5,149.0,Other,Single,No,No,7990272.0,2600.0,Li-ion,Yes,No,No,8 GB,Yes,Dual,4G,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,87208.555
Other,15590.0,2021,Android,Octa core,64 bit,4 GB,IPS LCD,6.67,84.29,Yes,165.7,76.9,9.3,206.0,Other,Single,Yes,Yes,48000000.0,5000.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,118503.66900000001
Other,12490.0,2021,Android,Octa core,64 bit,3 GB,IPS LCD,6.5,80.72,Yes,166.5,75.9,9.3,204.0,Plastic,Single,Yes,Yes,12780288.0,5000.0,Li-Polymer,No,No,Yes,32 GB,Yes,Single,4G,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,117527.35500000001
Other,19999.0,2021,Android,Octa core,64 bit,6 GB,Other,6.47,88.64,Yes,158.9,72.8,8.9,172.0,Other,Single,Yes,Yes,48000000.0,4500.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,102954.488
Other,13800.0,2019,Android,Octa core,64 bit,6 GB,IPS LCD,6.39,85.96,Yes,156.6,74.3,7.88,164.0,Plastic,Single,Yes,Yes,15989824.0,4050.0,Li-Polymer,No,Yes,Yes,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,91686.7944
Other,12999.0,2019,Android,Octa core,64 bit,6 GB,IPS LCD,6.3,83.45,Yes,157.0,74.2,8.9,184.0,Plastic,Single,Yes,Yes,48000000.0,4035.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,103679.66
Other,10999.0,2019,Android,Octa core,64 bit,4 GB,IPS LCD,6.5,82.07,Yes,164.4,75.6,9.3,198.0,Plastic,Single,Yes,Yes,12000000.0,5000.0,Li-ion,No,No,No,128 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,115586.352
Other,9499.0,2019,Android,Octa core,64 bit,6 GB,IPS LCD,5.86,79.34,Yes,149.5,71.9,8.0,151.0,Glass,Single,Yes,Yes,12780288.0,3060.0,Li-ion,No,Yes,Yes,64 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,85992.40000000001
Other,15999.0,2018,Android,Octa core,64 bit,3 GB,IPS LCD,6.26,81.64,Yes,157.9,75.5,8.5,175.0,Plastic,Single,Yes,Yes,12000000.0,5000.0,Li-Polymer,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,101332.32500000001
Other,5999.0,2017,Android,Quad core,64 bit,3 GB,IPS LCD,5.0,69.81,Yes,139.9,70.4,8.5,131.0,Other,Single,Yes,No,12780288.0,3120.0,Li-ion,No,No,No,32 GB,Yes,Dual,4G,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,83716.16
Other,12690.0,2016,Android,Octa core,64 bit,4 GB,IPS LCD,5.2,71.99,Yes,145.5,71.0,7.4,153.0,Other,Single,No,No,12000000.0,3000.0,Li-Polymer,No,Yes,Yes,32 GB,Yes,Single,4G,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,76445.7
